date,momRet,scldfctVol,momRetScld
1980-07,-0.04834386533333851,0.7042311887638679,-0.03561283245268882
1980-08,0.03373349270811329,0.6995233243452448,0.02167431423676505
1980-09,0.0773261504708459,0.7511292430231385,0.05621540219173333
1980-10,0.07304919847505725,1.0760827604714422,0.07932976936974458
1980-11,0.18024116455806763,1.1285383425433928,0.20464303319686913
1980-12,-0.06895935902917294,1.07541053016014,-0.07317174290796848
1981-01,-0.12286477289083611,1.05760307714754,-0.1293430898800475
1981-02,-0.007434000966139203,0.9841904638450942,-0.007485634895946913
1981-03,-0.06390470564833628,0.9604544439548687,-0.06185605975771847
1981-04,-0.011363275987550247,0.9707386723447131,-0.011346793784318184
1981-05,0.05650489458098465,1.0042690223293174,0.05679520899445374
1981-06,-0.1518970544292311,1.0831999914777195,-0.1634116881782846
1981-07,-0.08125515170862366,1.1372468188300582,-0.0907053022406933
1981-08,-0.029397754374466338,1.1859466218998922,-0.03248405073152252
1981-09,-0.0006727259245030062,1.2755288377070748,0.0025584762709909906
1981-10,0.05997253894023723,1.2757422531049318,0.07984598321461117
1981-11,0.02115921899246799,1.3272565867196067,0.03158535825549553
1981-12,0.0063054867601175825,1.334485202870528,0.011324600043246535
1982-01,-0.014712355741139133,1.4760844715331962,-0.01790800407690217
1982-02,0.06126374252201676,1.7359398900556697,0.1131208214465808
1982-03,0.012722783890664582,1.630997618703194,0.02693460689224059
1982-04,0.021484804296273106,1.4174137481450018,0.03516963233978082
1982-05,0.039356714715382345,1.3361601247426758,0.056150170165839536
1982-06,0.1465440272999716,1.1096420029929246,0.16366397120852239
1982-07,0.049148218479156104,0.9350270323069133,0.04527269670695972
1982-08,-0.013203933104639246,0.91688741852156,-0.01273817575788019
1982-09,0.08235113721820259,0.7974720366136325,0.06463983650157826
1982-10,-0.008133068294659412,0.7922560007752918,-0.007669161756584967
1982-11,0.10530225537043214,0.6543111184802968,0.06672259653635117
1982-12,-0.08723968268353213,0.6836724964121702,-0.06176276592049445
1983-01,-0.041413229322608505,0.6764118808818648,-0.030245158361412745
1983-02,0.10988458074964554,0.6271208232083502,0.0665990578415139
1983-03,0.04387475742261986,0.6642674868198999,0.027029460014921812
1983-04,0.07704208231166138,0.6538567090616698,0.04791686503389904
1983-05,-0.07468439326520725,0.7781821221528198,-0.059648602999960276
1983-06,0.04015681829430489,0.7744167963358685,0.0295867071099675
1983-07,-0.06954128087355711,0.8416873180093959,-0.05970352803613285
1983-08,-0.03293532917396437,0.9517449956228718,-0.03171277275377874
1983-09,-0.013270278147683525,0.9368479299750379,-0.012912188345040003
1983-10,-0.08896056177549648,1.020025622868205,-0.09058985770195786
1983-11,-0.006534759569901322,1.0668806838505311,-0.006503643971781407
1983-12,-0.032955536917892846,1.1349243529765134,-0.036417093636804586
1984-01,-0.12318306408013706,1.188369728721529,-0.14495541450571556
1984-02,-0.007007898611185938,1.31619223686118,-0.006978776867038798
1984-03,0.06005078088956983,1.421090396770735,0.08841154793717762
1984-04,0.04099196313555775,1.3945608482347809,0.06036172975183401
